user_id,avg_monthly_spend,data_usage_gb,days_since_last_recharge,signal_strength_score,active_plan,support_tickets_open,churn
6633-MPWBS,49.2,17.51,14,0.6492,Flexi,1,1
5855-EIBDE,106.65,52.96,19,0.8232,Premium,1,0
0347-UBKUZ,19.9,5.3,17,0.7985,Flexi,1,0
5204-HMGYF,87.2,27.04,11,0.5824,Standard,0,0
6116-RFVHN,100.45,43.57,17,0.6129,Flexi,0,0
4237-RLAQD,45.85,22.56,15,0.6738,Flexi,0,1
4193-IBKSW,24.75,3.35,19,0.7792,Premium,1,0
8017-LXHFA,94.75,58.96,24,0.7638,Flexi,0,1
5871-DGTXZ,19.8,0.0,12,0.6206,Standard,3,0
2294-DMMUS,70.45,30.63,18,0.8243,Flexi,1,0
5067-DGXLL,20.25,2.86,14,0.7076,Flexi,1,0
2211-RMNHO,85.3,22.56,6,0.8095,Premium,2,0
6078-VESFR,70.45,57.52,13,0.8542,Flexi,1,0
0004-TLHLJ,73.9,51.15,13,0.7474,Flexi,0,1
2074-GKOWZ,89.55,17.53,17,0.9464,Flexi,0,1
3642-GKTCT,115.1,47.54,13,0.7855,Standard,3,0
2692-AQCPF,108.05,22.85,9,0.7187,Standard,0,0
8217-QYOHV,55.75,21.39,17,0.7232,Flexi,1,0
5522-JBWMO,44.0,12.79,18,0.7493,Flexi,0,0
2259-OUUSZ,35.5,5.69,20,0.9539,Standard,0,0
2361-FJWNO,36.0,18.43,13,0.4284,Standard,0,0
0040-HALCW,20.4,0.69,10,0.9068,Premium,1,0
1465-VINDH,102.1,73.32,16,0.7655,Flexi,0,1
6195-MELTI,54.65,24.88,14,0.8086,Standard,0,0
4629-NRXKX,70.4,57.6,13,0.6841,Flexi,0,1
4301-VVZKA,75.4,58.92,12,0.6642,Flexi,1,0
3865-YIOTT,106.1,50.89,15,0.9559,Standard,2,0
0943-ZQPXH,92.95,70.89,18,0.7225,Flexi,0,0
8623-TMRBY,84.2,42.39,11,0.9165,Flexi,2,1
0082-LDZUE,44.3,29.12,20,0.9655,Flexi,0,0
5322-TEUJK,114.6,43.59,11,0.7324,Premium,0,0
9490-DFPMD,84.65,54.59,16,0.9493,Flexi,1,1
3251-YMVWZ,24.05,1.28,12,0.7305,Standard,0,0
4199-QHJNM,102.9,71.73,9,0.3985,Premium,1,0
2812-REYAT,20.05,3.44,13,0.7231,Standard,2,0
8752-STIVR,79.0,84.52,13,0.649,Flexi,2,1
5197-PYEPU,94.45,46.66,7,0.798,Standard,0,0
2672-HUYVI,91.1,62.9,21,0.7799,Flexi,0,1
5138-WVKYJ,98.55,36.13,15,0.8118,Flexi,0,1
6114-TCFID,39.5,36.33,19,0.5072,Standard,0,0
6827-IEAUQ,66.15,31.72,14,0.6052,Standard,1,0
2896-TBNBE,80.8,61.36,25,0.8957,Standard,0,0
6179-GJPSO,108.15,49.64,16,0.4896,Flexi,0,1
9764-REAFF,18.4,0.0,21,0.7716,Premium,1,0
5115-SQAAU,25.6,0.37,9,0.6231,Premium,0,0
1193-RTSLK,83.9,50.91,14,0.6425,Flexi,0,1
3719-TDVQB,18.95,2.72,16,0.8415,Premium,1,0
1934-MKPXS,20.1,3.69,20,0.8086,Standard,2,0
9895-VFOXH,24.4,26.47,10,0.6139,Flexi,0,0
6357-JJPQT,80.5,43.21,15,0.5549,Flexi,1,0
6734-PSBAW,23.55,2.54,12,0.7346,Premium,1,0
4342-HFXWS,69.7,25.5,12,0.8644,Standard,1,0
2484-DGXPZ,19.55,4.56,16,0.6381,Flexi,1,1
7923-IYJWY,116.1,57.36,12,0.4957,Premium,1,0
6900-RBKER,89.45,66.83,20,0.7678,Premium,1,0
9053-EJUNL,89.2,48.44,20,0.6563,Flexi,2,0
4143-HHPMK,85.35,43.6,23,0.9718,Flexi,0,1
1265-ZFOSD,81.3,13.81,17,0.6847,Premium,1,0
5949-XIKAE,83.55,41.64,15,0.4089,Flexi,0,1
3948-XHGNA,49.55,20.41,13,0.8047,Flexi,1,1
9746-MDMBK,113.45,44.05,20,0.8218,Standard,1,0
6240-EURKS,35.0,11.95,15,0.7766,Flexi,0,1
7470-MCQTK,48.75,8.27,17,0.6308,Flexi,1,1
6522-YRBXD,94.55,68.6,18,0.7305,Flexi,1,0
1394-SUIUH,85.15,28.87,13,0.8212,Flexi,2,0
6032-KRXXO,90.25,11.29,15,0.6063,Flexi,0,1
7233-IOQNP,34.0,15.28,12,0.6036,Flexi,1,0
4627-MIHJH,110.25,52.28,12,0.9635,Premium,0,0
8197-BFWVU,93.25,11.77,15,0.631,Premium,0,0
8246-SHFGA,21.1,0.0,10,0.6529,Flexi,0,0
8963-JLGJT,55.9,12.53,12,0.8782,Flexi,1,0
6366-XIVKZ,63.15,9.66,12,0.821,Flexi,2,0
2272-JKMSI,110.8,55.49,12,0.4736,Standard,0,0
2758-RNWXS,89.2,52.28,15,0.929,Standard,1,0
6295-OSINB,109.65,41.79,18,0.4672,Premium,1,0
5317-FLPJF,61.35,13.98,19,0.453,Premium,1,0
4962-CHQPW,19.85,1.79,12,0.569,Standard,1,0
7018-FPXHH,59.8,20.58,18,0.63,Premium,0,0
3549-ZTMNH,24.0,4.28,9,0.5634,Premium,1,0
6771-XWBDM,104.5,8.79,10,0.7428,Flexi,0,1
5616-PRTNT,19.4,3.83,19,0.7272,Flexi,1,1
5360-XGYAZ,65.65,21.89,11,0.6799,Premium,2,0
2615-YVMYX,107.5,49.19,17,0.8704,Flexi,0,0
2479-BRAMR,83.75,47.46,17,0.6135,Flexi,2,1
7783-YKGDV,99.7,82.76,17,0.7964,Flexi,0,1
9589-ABEPT,92.45,57.01,11,0.6878,Premium,0,0
7893-IXHRQ,20.55,0.48,14,0.7487,Flexi,0,1
6591-QGOYB,106.65,44.41,12,0.6713,Flexi,1,0
0684-AOSIH,95.0,28.5,16,0.9213,Flexi,0,1
9770-LXDBK,20.4,4.56,13,0.6056,Flexi,1,0
6437-UKHMV,79.7,36.96,14,0.9382,Flexi,1,1
0812-WUPTB,70.85,26.26,14,0.526,Flexi,0,1
7018-WBJNK,78.3,45.19,10,0.8402,Flexi,0,0
8319-QBEHW,39.95,14.35,17,0.538,Standard,1,0
3896-RCYYE,53.4,22.85,15,0.7749,Flexi,1,0
0354-VXMJC,19.6,3.81,17,0.6182,Premium,0,0
4592-IWTJI,29.7,21.96,18,0.5372,Flexi,4,1
3001-UNBTL,103.95,36.8,14,0.9526,Flexi,0,0
9365-CSLBQ,24.35,2.19,11,0.8676,Premium,1,0
8084-OIVBS,20.0,1.28,13,0.5172,Standard,0,0
2460-FPSYH,55.8,18.65,15,0.9541,Flexi,1,1
4135-FRWKJ,76.25,33.76,11,0.8273,Standard,0,0
3727-RJMEO,82.85,41.79,21,0.5074,Flexi,1,1
2604-XVDAM,43.8,21.08,13,0.6859,Flexi,0,0
2955-PSXOE,20.2,2.12,14,0.8683,Flexi,1,1
1625-JAIIY,83.0,64.88,19,0.6387,Standard,0,1
9070-BCKQP,110.15,43.65,12,0.7536,Premium,0,0
1231-YNDEK,19.15,0.84,20,0.7989,Premium,0,0
7240-FQLHE,99.75,82.08,19,0.8251,Flexi,0,1
9530-EHPOH,53.75,13.18,13,0.8919,Flexi,1,1
0375-HVGXO,34.7,28.83,12,0.8303,Flexi,0,1
6754-LZUKA,80.9,22.31,11,0.791,Premium,0,0
9146-JRIOX,25.55,1.24,12,0.6513,Flexi,0,0
0565-IYCGT,78.6,25.18,17,0.6772,Standard,0,1
3892-NXAZG,114.05,33.03,14,0.61,Premium,0,0
8565-WUXZU,84.8,30.84,18,0.5382,Premium,0,0
0839-JTCUD,89.9,20.9,12,0.816,Premium,0,0
9019-QVLZD,79.55,33.25,13,0.7675,Flexi,1,1
7328-ZJAJO,19.5,3.63,23,0.9385,Premium,0,0
3518-FSTWG,109.55,35.69,12,0.8038,Premium,1,0
8750-QWZAJ,19.8,4.25,22,0.4583,Premium,0,0
5035-BVCXS,75.9,45.17,8,0.9657,Flexi,1,0
8152-VETUR,97.7,46.43,17,0.8925,Premium,0,0
5825-XJOCM,64.4,28.93,16,0.6032,Standard,0,0
1925-TIBLE,86.5,74.17,13,0.4334,Flexi,1,1
2150-WLKUW,63.9,10.28,14,0.7734,Standard,1,0
2498-XLDZR,73.6,26.0,13,0.6667,Premium,1,0
8107-RZLNV,106.3,60.85,19,0.7215,Premium,0,0
2718-GAXQD,46.0,27.72,17,0.9506,Flexi,3,1
8617-ENBDS,73.6,50.83,15,0.7688,Flexi,2,0
7061-OVMIM,19.55,3.27,18,0.7133,Standard,3,0
6743-HHQPF,25.1,13.24,10,0.8669,Flexi,2,0
0815-MFZGM,99.0,27.24,17,0.8771,Premium,2,0
0454-OKRCT,80.6,49.93,19,0.4371,Premium,0,0
5056-FIMPT,106.0,40.24,17,0.6357,Standard,0,0
8565-CLBZW,89.85,50.85,19,0.8926,Flexi,0,1
0112-QWPNC,84.35,23.92,11,0.6389,Standard,0,1
9588-OZDMQ,45.0,28.04,19,0.8497,Flexi,0,0
5232-NXPAY,74.45,20.1,15,0.7496,Premium,0,0
2373-NTKOD,66.25,20.64,17,0.5381,Flexi,1,0
5081-NWSUP,64.9,16.41,15,0.4326,Standard,1,0
0278-YXOOG,21.05,2.68,16,0.5783,Flexi,0,1
5985-BEHZK,105.0,41.36,16,0.8913,Standard,0,0
2308-STERM,19.4,3.68,16,0.7635,Flexi,2,0
0343-QLUZP,39.6,15.23,14,0.8948,Premium,0,0
2108-GLPQB,55.55,37.96,17,0.7412,Flexi,0,0
5482-VXSXJ,93.2,20.47,9,0.5891,Flexi,0,0
8490-BXHEO,80.55,55.03,14,0.6367,Flexi,2,0
8118-TJAFG,101.5,61.21,17,0.7766,Flexi,0,0
7446-SFAOA,19.85,0.0,15,0.6194,Standard,0,0
8884-ADFVN,101.95,58.11,17,0.6255,Flexi,2,1
0440-QEXBZ,50.15,21.66,16,0.8899,Flexi,0,0
6087-YPWHO,68.15,5.05,16,0.7237,Premium,1,0
6715-OFDBP,70.05,31.94,18,0.6904,Flexi,0,1
5524-KHNJP,74.75,27.41,11,0.7752,Standard,0,0
1338-CECEE,68.5,9.35,11,0.7189,Standard,0,0
3597-YASZG,104.45,38.78,8,0.6017,Premium,0,0
4585-HETAI,73.75,47.68,16,0.7629,Flexi,0,1
3635-JBPSG,38.8,17.29,18,0.8624,Premium,0,0
7560-QJAVJ,79.6,36.17,16,0.5367,Premium,1,0
6637-KYRCV,30.5,34.36,13,0.6343,Flexi,0,0
4489-SNOJF,72.25,22.94,13,0.737,Flexi,0,1
0623-IIHUG,41.9,21.5,11,0.6524,Flexi,0,1
1360-RCYRT,30.35,0.0,17,0.7028,Flexi,0,0
2038-LLMLM,103.85,42.51,12,0.8021,Flexi,0,0
9513-DXHDA,81.7,20.24,14,0.6951,Standard,0,0
5243-SAOTC,79.85,47.09,14,0.8822,Flexi,1,0
8318-LCNBW,53.15,30.11,17,0.8272,Standard,0,0
9084-OAYKL,20.8,0.97,11,0.8954,Premium,0,0
7113-HIPFI,65.85,25.23,16,0.7993,Premium,0,0
8441-SHIPE,25.6,2.05,17,0.7552,Premium,0,0
3916-NRPAP,85.7,40.39,24,0.4251,Flexi,0,0
6416-JNVRK,55.65,16.19,9,0.6205,Standard,0,0
7398-LXGYX,84.8,31.42,9,0.5821,Flexi,1,0
2959-EEXWB,50.9,15.68,12,0.8561,Flexi,0,0
5572-ZDXHY,84.3,37.04,10,0.3571,Flexi,1,1
8149-RSOUN,93.85,59.57,12,0.6968,Flexi,0,1
7422-WNBTY,93.35,52.16,10,0.4562,Flexi,0,0
7315-WYOAW,100.75,45.37,16,0.8101,Flexi,0,0
2754-SDJRD,100.15,39.53,10,0.4833,Flexi,1,0
9110-HSGTV,82.45,31.92,14,0.4245,Premium,2,0
1866-OBPNR,74.6,42.5,15,0.5804,Flexi,0,0
5193-QLVZB,104.75,41.84,17,0.9196,Premium,1,0
8595-SIZNC,25.6,3.33,13,0.9072,Standard,0,0
2931-XIQBR,103.05,63.49,10,0.7389,Standard,0,0
8280-MQRQN,50.45,36.72,20,0.817,Flexi,2,1
1552-AAGRX,106.4,51.67,18,0.8225,Flexi,2,0
3217-FZDMN,94.45,39.4,15,0.7833,Flexi,0,1
2667-WYLWJ,19.75,3.16,14,0.6667,Standard,1,1
5473-KHBPS,95.7,41.49,18,0.6535,Standard,0,0
0148-DCDOS,94.7,56.94,22,0.5373,Flexi,2,1
6349-JDHQP,19.85,4.65,18,0.8456,Premium,1,0
4302-ZYFEL,20.55,2.19,20,0.9026,Standard,0,0
3761-FLYZI,108.8,18.25,13,0.8852,Flexi,0,0
5380-WJKOV,106.35,50.53,10,0.7851,Flexi,1,1
6340-DACFT,20.55,2.54,6,0.7065,Premium,2,0
3806-DXQOM,33.65,8.72,16,0.6016,Flexi,2,1
8073-IJDCM,20.3,0.4,21,0.7383,Flexi,2,1
8807-ARQET,40.35,19.57,16,0.7686,Flexi,0,0
9134-WYRVP,86.35,49.0,15,0.8023,Standard,0,0
2239-JALAW,103.25,53.31,17,0.8553,Standard,1,1
6806-YDEUL,19.5,0.56,16,0.5639,Flexi,1,0
5313-FPXWG,24.6,0.0,14,0.493,Standard,2,0
5173-WXOQV,64.2,22.24,13,0.7975,Flexi,0,0
7408-OFWXJ,89.8,37.03,11,0.8271,Premium,1,0
0365-BZUWY,102.55,47.12,11,0.8663,Flexi,1,0
4234-XTNEA,79.95,39.48,16,0.602,Flexi,0,0
5669-SRAIP,39.5,22.37,18,0.6758,Flexi,1,1
7971-HLVXI,84.5,48.64,16,0.6098,Premium,1,0
3097-FQTVJ,20.0,0.0,14,0.6364,Premium,0,0
9274-CNFMO,74.95,79.49,17,0.4889,Flexi,0,1
6131-IUNXN,20.2,0.87,15,0.559,Flexi,0,0
7694-VLBWQ,104.1,25.84,17,0.7849,Standard,0,1
4274-OWWYO,74.35,31.27,17,0.8155,Flexi,1,1
7107-UBYKY,25.75,2.76,9,0.7102,Flexi,0,0
1395-OFUWC,29.3,29.94,9,0.8659,Flexi,1,0
7248-VZQLC,85.2,16.29,16,0.6936,Flexi,0,1
1202-KKGFU,54.2,15.7,18,0.8215,Flexi,0,0
0641-EVBOJ,82.3,38.35,18,0.9328,Flexi,0,0
2985-FMWYF,93.5,54.58,14,0.8116,Flexi,2,0
9626-WEQRM,29.15,24.52,17,0.9393,Flexi,1,0
6211-WHMYA,43.85,13.49,14,0.7569,Flexi,1,0
7134-MJPDY,102.85,43.45,18,0.5023,Standard,2,0
6371-NZYEG,64.25,15.79,21,0.799,Premium,0,0
7746-QYVCO,55.85,10.18,22,0.7977,Standard,0,0
6980-CDGFC,20.85,2.22,16,0.4091,Standard,2,0
2773-OVBPK,111.3,24.03,13,0.5778,Premium,0,0
6837-HAEVO,105.0,29.62,5,0.5126,Premium,2,0
7969-FFOWG,19.9,3.5,23,0.7555,Premium,1,0
2812-SFXMJ,20.05,0.0,16,0.8658,Flexi,1,0
7562-UXTPG,70.15,60.42,10,0.8101,Flexi,1,0
0930-EHUZA,76.35,22.25,13,0.5834,Standard,1,0
5899-OUVKV,94.5,49.09,12,0.5626,Flexi,2,0
2740-TVLFN,50.15,25.01,15,0.8584,Flexi,0,0
7890-VYYWG,36.45,21.25,15,0.6412,Flexi,0,1
5542-DHSXL,54.7,21.59,18,0.7805,Flexi,0,0
4929-BSTRX,53.55,8.79,15,0.5978,Flexi,1,1
5567-WSELE,94.6,44.36,19,0.8928,Flexi,0,1
8466-PZBLH,104.6,49.18,14,0.9085,Premium,1,0
1862-SKORY,39.3,24.8,17,0.8178,Flexi,1,1
8390-FESFV,84.5,9.32,14,0.6178,Premium,0,0
7501-IWUNG,73.8,29.28,16,0.7648,Premium,1,0
3863-QSTYI,64.65,9.52,19,0.9478,Flexi,0,0
0479-HMSWA,105.45,37.6,20,0.7858,Premium,0,0
2225-ZRGSG,93.9,59.94,16,0.4192,Premium,2,1
6496-JDSSB,80.0,19.69,16,0.5621,Flexi,1,0
5175-AOBHI,46.0,13.54,11,0.7917,Flexi,1,1
4450-MDZFX,74.35,39.3,19,0.7662,Flexi,1,0
3120-FAZKD,24.05,0.85,20,0.6573,Premium,0,0
3398-FSHON,91.3,62.14,14,0.8158,Flexi,0,1
7037-MTYVW,85.4,12.21,11,0.6858,Premium,1,0
3005-TYFRD,103.65,54.97,15,0.6261,Flexi,1,0
4231-LZUYM,25.65,0.97,8,0.8959,Premium,0,0
5923-GXUOC,104.4,34.59,16,0.4877,Flexi,1,1
0373-AIVNJ,39.55,30.88,14,0.8903,Standard,1,0
5599-HVLTW,80.35,12.66,14,0.8642,Flexi,0,0
4195-SMMNX,20.35,1.43,18,0.7156,Flexi,0,1
7147-AYBAA,70.35,45.1,14,0.621,Flexi,0,0
9090-SGQXL,105.3,49.37,18,0.3762,Flexi,1,1
7691-KGKGP,65.0,8.42,17,0.6344,Flexi,1,0
6077-BDPXA,70.15,45.77,17,0.7747,Flexi,1,0
8945-GRKHX,78.65,39.17,15,0.608,Flexi,1,1
2887-JPYLU,45.2,34.68,19,0.501,Flexi,1,0
0067-DKWBL,49.25,22.51,13,0.2861,Flexi,2,1
7105-BENQF,64.85,10.27,5,0.7396,Standard,0,0
2428-HYUNX,19.35,2.53,17,0.8685,Premium,0,0
8263-QMNTJ,115.55,60.45,19,0.8606,Premium,0,0
9359-JANWS,58.9,27.35,26,0.6564,Premium,2,0
9661-MHUMO,49.25,25.9,13,0.2585,Flexi,1,1
0536-ACXIP,109.55,56.94,15,0.7339,Premium,0,0
4707-MAXGU,25.85,2.11,15,0.7994,Premium,1,0
4634-JLRJT,20.35,2.11,14,0.605,Flexi,1,0
2476-YGEFM,76.0,42.78,11,0.4519,Flexi,1,0
9734-UYXQI,49.4,19.36,16,0.8838,Flexi,3,1
9033-EOXWV,74.05,22.1,16,0.6045,Standard,1,1
9720-JJJOR,60.3,6.91,19,0.7462,Standard,0,0
9912-GVSEQ,93.85,25.04,24,0.8673,Flexi,0,1
4080-OGPJL,71.15,23.91,9,0.7953,Flexi,0,1
3786-WOVKF,106.85,29.81,18,0.8704,Standard,0,0
0461-CVKMU,83.8,57.37,12,0.8417,Flexi,1,1
5940-AHUHD,70.6,45.33,11,0.8063,Flexi,1,1
5787-KXGIY,19.3,2.99,18,0.7123,Premium,0,0
5895-QSXOD,70.05,68.15,18,0.6289,Flexi,0,0
9178-JHUVJ,24.1,1.05,7,0.3863,Premium,0,0
8883-GRDWQ,54.0,19.37,12,0.5598,Standard,0,0
7295-JOMMD,98.1,38.82,14,0.8851,Flexi,0,1
6898-RBTLU,79.3,7.9,14,0.6679,Premium,1,0
5468-BPMMO,19.6,1.16,10,0.9343,Flexi,0,0
3256-EZDBI,29.45,21.66,13,0.7769,Flexi,1,0
1867-TJHTS,79.8,67.1,17,0.7016,Flexi,1,0
5896-NPFWW,50.15,21.72,7,0.7774,Flexi,2,1
7669-LCRSD,56.3,38.97,14,0.5122,Flexi,0,0
0222-CNVPT,48.8,24.72,12,0.834,Flexi,0,0
1548-FEHVL,106.2,47.12,14,0.769,Flexi,1,0
6397-JNZZG,55.55,13.43,24,0.2396,Flexi,1,1
0835-JKADZ,111.25,57.05,19,0.8356,Premium,0,0
2369-UAPKZ,104.1,47.38,14,0.7865,Flexi,0,1
8910-LEDAG,71.55,15.39,15,0.7691,Flexi,2,0
9574-BOSMD,25.4,0.0,13,0.7514,Premium,0,0
0970-QXPXW,19.65,1.01,12,0.8136,Flexi,0,0
3982-XWFZQ,50.25,33.3,14,0.5821,Flexi,0,1
2911-WDXMV,80.55,50.74,21,0.7761,Flexi,1,0
7394-LWLYN,70.15,41.0,16,0.5394,Flexi,1,0
6139-ZZRBQ,20.05,4.53,11,0.6165,Premium,0,0
4884-ZTHVF,87.1,29.88,12,0.868,Flexi,1,0
5376-DEQCP,70.6,68.89,11,0.7208,Flexi,1,1
1567-DSCIC,94.0,50.9,9,0.7249,Flexi,1,1
2925-MXLSX,68.95,29.19,15,0.5955,Standard,0,0
9962-BFPDU,20.05,0.18,14,0.771,Flexi,0,0
2586-CWXVV,30.4,23.09,19,0.6249,Flexi,0,0
7216-EWTRS,100.8,64.72,16,0.9414,Flexi,0,1
6559-ILWKJ,49.35,8.09,12,0.7194,Premium,0,1
6869-FGJJC,79.6,50.86,13,0.6423,Standard,2,0
9786-YWNHU,63.55,15.94,18,0.9553,Premium,0,0
9670-BPNXF,62.55,17.92,10,0.7925,Standard,2,0
5339-PXDVH,90.65,59.56,12,0.4697,Flexi,0,0
7056-IMHCC,101.9,36.51,14,0.7172,Flexi,1,1
5504-WSIUR,90.25,36.23,15,0.845,Standard,0,0
8414-MYSHR,91.4,59.72,17,0.3936,Flexi,1,1
1543-LLLFT,98.3,65.04,16,0.6735,Standard,1,0
8785-CJSHH,99.8,31.96,15,0.9054,Flexi,1,0
8644-XLFBW,71.65,34.11,11,0.5402,Flexi,1,1
6140-QNRQQ,71.55,45.54,16,0.8785,Flexi,1,1
8329-GWVPJ,69.75,44.15,16,0.9153,Flexi,1,0
1921-KYSAY,68.6,25.59,15,0.7206,Standard,1,0
3677-TNKIO,71.0,48.16,20,0.5369,Flexi,0,1
4626-GYCZP,93.85,48.43,16,0.8233,Flexi,0,1
5924-IFQTT,72.8,16.52,16,0.6482,Flexi,2,0
7025-WCBNE,59.6,18.75,22,0.4277,Premium,0,0
5156-UMKOW,29.65,24.57,13,0.7149,Flexi,1,0
4560-WQAQW,68.7,25.53,15,0.662,Standard,1,0
3049-NDXFL,85.8,54.53,16,0.6549,Flexi,1,1
0928-JMXNP,29.9,26.61,15,0.6815,Flexi,0,0
4229-CZMLL,74.9,31.81,19,0.8699,Flexi,0,1
5440-VHLUL,105.2,79.22,10,0.7708,Standard,0,0
5129-HHMZC,86.45,25.64,13,0.84,Premium,1,0
5010-IPEAQ,54.2,29.5,9,0.7728,Premium,1,0
2055-BFOCC,84.0,15.2,18,0.6177,Standard,0,0
6143-JQKEA,45.8,27.6,26,0.5879,Flexi,1,0
1640-PLFMP,70.25,24.6,17,0.5263,Flexi,0,0
6661-HBGWL,104.75,36.94,18,0.8472,Flexi,1,1
5442-UTCVD,91.85,55.87,15,0.8748,Flexi,0,1
2135-DQWAQ,85.3,62.81,15,0.6878,Flexi,4,0
2379-ENZGV,84.85,52.57,8,0.6477,Flexi,0,1
9537-VHDTA,51.2,22.73,19,0.6623,Flexi,0,0
8069-RHUXK,35.7,43.92,24,0.8439,Premium,0,0
1925-GMVBW,20.55,1.43,16,0.7101,Flexi,0,0
7029-RPUAV,100.45,43.71,7,0.7269,Flexi,1,1
4536-PLEQY,85.05,70.59,16,0.6005,Flexi,0,0
5108-ADXWO,73.5,34.62,8,0.9278,Flexi,2,1
6974-DAFLI,19.7,1.72,16,0.4395,Standard,0,0
2668-TZSPS,20.45,0.41,15,0.8484,Flexi,0,0
6075-SLNIL,95.1,44.87,19,0.6306,Flexi,0,0
4077-CROMM,104.2,57.86,16,0.8617,Flexi,1,1
7563-BIUPC,80.6,74.95,14,0.6479,Flexi,0,1
0673-IGUQO,20.45,0.0,18,0.8793,Flexi,0,0
2424-WVHPL,74.7,54.76,14,0.5063,Flexi,1,0
9904-EHEVJ,91.35,50.75,15,0.8939,Flexi,0,0
5950-AAAGJ,84.3,49.84,19,0.8325,Flexi,0,0
5378-IKEEG,35.75,27.23,15,0.7317,Flexi,1,1
2054-PJOCK,80.55,12.81,11,0.6225,Standard,0,0
4418-LZMSV,61.8,26.37,18,0.563,Flexi,1,0
0128-MKWSG,45.8,20.21,21,0.6001,Flexi,1,0
3070-BDOQC,99.65,50.24,21,0.5436,Premium,0,0
2990-OGYTD,86.15,19.25,21,0.6303,Premium,1,0
7544-ZVIKX,105.05,25.71,11,0.864,Standard,1,0
7587-RZNME,43.3,20.96,13,0.6433,Flexi,0,1
8062-YBDOE,69.65,17.3,12,0.7212,Flexi,0,1
9509-MPYOD,20.75,1.52,19,0.5772,Standard,1,0
9330-IJWIO,100.35,36.35,15,0.6633,Flexi,2,1
4487-ZYJZK,19.6,1.22,16,0.627,Standard,0,0
1942-OQFRW,44.0,24.03,25,0.8016,Flexi,1,0
4615-PIVVU,66.5,11.4,17,0.5905,Premium,0,0
0835-DUUIQ,21.05,2.37,15,0.4929,Standard,0,0
1471-GIQKQ,49.95,13.27,17,0.9014,Flexi,1,0
7998-WNZEM,80.6,22.17,17,0.4317,Premium,3,0
5311-IHLEI,50.95,22.62,16,0.7086,Flexi,2,0
6621-NRZAK,20.0,3.15,23,0.7973,Premium,2,0
8356-WUAOJ,45.0,21.6,26,0.7259,Flexi,0,0
8622-ZLFKO,90.75,40.95,14,0.5971,Flexi,1,0
9488-FYQAU,109.25,56.32,19,0.7955,Premium,1,0
1374-DMZUI,94.3,74.06,11,0.5252,Flexi,1,1
6127-ISGTU,84.95,41.21,17,0.9073,Flexi,1,1
3428-MMGUB,89.55,54.71,11,0.8363,Premium,1,0
8510-AWCXC,100.8,27.07,16,0.6412,Flexi,0,1
1194-SPVSP,19.65,2.26,21,0.5725,Flexi,0,0
9780-FKVVF,59.15,16.39,14,0.6609,Flexi,1,0
6849-OYAMU,100.0,9.84,19,0.6838,Standard,1,1
8661-BOYNW,84.4,29.13,17,0.8783,Premium,1,0
2338-BQEZT,50.55,10.51,9,0.7804,Flexi,1,0
8695-WDYEA,51.25,38.26,14,0.9376,Flexi,1,0
1658-XUHBX,88.75,62.79,11,0.9324,Flexi,0,0
2080-CAZNM,104.4,25.83,13,0.7258,Flexi,0,0
6635-CPNUN,96.6,48.35,15,0.8591,Flexi,1,0
4132-KALRO,100.85,35.03,18,0.7946,Flexi,1,0
9774-NRNAU,84.8,30.91,14,0.521,Flexi,0,0
6897-RWMUB,68.05,20.49,23,0.5883,Premium,0,0
5173-ZXXXL,19.95,0.0,20,0.7514,Standard,0,0
1527-SXDPN,96.25,52.44,14,0.953,Premium,0,1
7169-YWAMK,68.4,17.92,14,0.9665,Premium,1,0
2560-WBWXF,24.15,2.18,14,0.7617,Premium,0,0
3842-IYKUE,85.3,38.12,17,0.8557,Flexi,1,1
4123-DVHPH,88.05,66.38,11,0.5466,Flexi,0,0
9847-HNVGP,19.95,0.08,21,0.8586,Standard,0,0
9518-XXBXE,75.3,45.47,10,0.7409,Flexi,1,0
1891-QRQSA,111.6,37.32,13,0.8332,Premium,0,0
9534-NSXEM,20.65,1.61,14,0.4699,Standard,2,0
7526-IVLYU,19.65,1.44,12,0.7763,Flexi,0,0
8869-LIHMK,115.1,34.71,19,0.9145,Premium,0,0
1028-FFNJK,101.5,73.29,12,0.5584,Flexi,0,0
9444-JTXHZ,76.2,48.26,16,0.7538,Flexi,1,1
4531-AUZNK,95.15,51.3,15,0.7798,Standard,2,0
9055-MOJJJ,65.8,31.64,15,0.8045,Standard,0,0
3446-QDSZF,55.5,15.2,15,0.8866,Flexi,0,0
8779-QRDMV,39.65,21.43,20,0.8453,Flexi,1,1
1449-XQEMT,19.8,2.06,16,0.5958,Flexi,1,1
1468-DEFNC,24.4,2.95,21,0.9202,Premium,0,0
6618-RYATB,79.55,57.29,14,0.5224,Flexi,0,1
6569-KTMDU,19.1,2.34,9,0.9423,Flexi,1,0
5268-DSMNQ,97.95,33.2,16,0.9131,Standard,1,0
6050-FFXES,105.35,56.34,18,0.4691,Premium,0,0
3567-PQTSO,105.25,66.02,11,0.6991,Standard,1,0
3635-QQRQD,20.05,1.62,15,0.7053,Premium,0,0
6175-IRFIT,78.75,48.85,9,0.5847,Flexi,0,0
6559-PDZLR,98.65,12.2,19,0.7895,Flexi,0,0
8050-DVOJX,81.35,21.98,9,0.7328,Premium,0,0
5514-YQENT,111.15,37.16,16,0.5416,Premium,0,0
7602-MVRMB,110.45,24.66,18,0.4985,Premium,0,0
